labels,multilabels,ru_names,us_names
A61,['A61'],4030:9a92dd1959bde7d0:9844c747d788,4040:6a1d05c6f8a9e658:162d5d62477b
G01,['G01'],4030:9a92dd1959bde7d0:c13da611fb1b,4040:6a1d05c6f8a9e658:162d6a7b1101
A61,['A61'],4030:9a92dd1959bde7d0:73f338cef7e3,4040:6a1d05c6f8a9e658:163249a7776b
G06,['G06'],4030:9a92dd1959bde7d0:de3cf0cf78e8,4040:6a1d05c6f8a9e658:16355cd89726
F23,['F23'],4030:9a92dd1959bde7d0:6f8ef44aeba7,4040:6a1d05c6f8a9e658:16432ecf8153
G06,['G06'],4030:9a92dd1959bde7d0:1d9dffe90a56,4040:6a1d05c6f8a9e658:164ec82b4e3e
F16,['F16'],4030:9a92dd1959bde7d0:199b5af7e96,4040:6a1d05c6f8a9e658:1658f8777fe4
A61,['A61'],4030:9a92dd1959bde7d0:4b75aed55156,4040:6a1d05c6f8a9e658:166327e099de
F16,['F16'],4030:9a92dd1959bde7d0:38f4e659165f,4040:6a1d05c6f8a9e658:166c802277f6
A61,['A61'],4030:9a92dd1959bde7d0:377c6982f88b,4040:6a1d05c6f8a9e658:167416a2175b
A61,['A61'],4030:9a92dd1959bde7d0:b8f5a3f1690f,4040:6a1d05c6f8a9e658:168b17e63cfd
G10,['G10'],4030:9a92dd1959bde7d0:87965e99f06c,4040:6a1d05c6f8a9e658:168f732c58d3
F01,['F01'],4030:9a92dd1959bde7d0:173c054fd053,4040:6a1d05c6f8a9e658:169e1c8a1680
F16,['F16'],4030:9a92dd1959bde7d0:169fb4cea409,4040:6a1d05c6f8a9e658:16a0ee3ee5a3
C12,['C12'],4030:9a92dd1959bde7d0:51dd4ddec6e8,4040:6a1d05c6f8a9e658:16a13df86b7f
E21,['E21'],4030:9a92dd1959bde7d0:668d45f9a814,4040:6a1d05c6f8a9e658:16a78d54dbbb
A61,['A61'],4030:9a92dd1959bde7d0:17bf5f0d800a,4040:6a1d05c6f8a9e658:16aa88ec803e
B65,['B65'],4030:9a92dd1959bde7d0:ade2ce16503b,4040:6a1d05c6f8a9e658:16ae7fae824d
G06,['G06'],4030:9a92dd1959bde7d0:9cdfb5bc8a50,4040:6a1d05c6f8a9e658:16b9989048fd
G06,['G06'],4030:9a92dd1959bde7d0:d3c0e051ffc4,4040:6a1d05c6f8a9e658:16c7d9de339
F01,['F01'],4030:9a92dd1959bde7d0:4322ec5567d1,4040:6a1d05c6f8a9e658:16ccd380ec7d
F02,"['B23', 'F02']",4030:9a92dd1959bde7d0:69e22a7caf9a,4040:6a1d05c6f8a9e658:16dd2faef257
F16,['F16'],4030:9a92dd1959bde7d0:26d4adb2bd05,4040:6a1d05c6f8a9e658:16df2f8a3696
C07,['C07'],4030:9a92dd1959bde7d0:a75182b35179,4040:6a1d05c6f8a9e658:16e30de98de2
C05,['C05'],4030:9a92dd1959bde7d0:c621b6db0332,4040:6a1d05c6f8a9e658:16ee461c8e2b
C02,['C02'],4030:9a92dd1959bde7d0:a656edef17cb,4040:6a1d05c6f8a9e658:16f7d1f96690
H04,['H04'],4030:9a92dd1959bde7d0:2560dc9b54f1,4040:6a1d05c6f8a9e658:16fdc11860d0
C03,['C03'],4030:9a92dd1959bde7d0:3d1ddb0a3678,4040:6a1d05c6f8a9e658:17071bd00a53
A61,['A61'],4030:9a92dd1959bde7d0:240720607a39,4040:6a1d05c6f8a9e658:170e96f5c595
A61,['A61'],4030:9a92dd1959bde7d0:34480a1f97ca,4040:6a1d05c6f8a9e658:17136e0cb933
A61,['A61'],4030:9a92dd1959bde7d0:3956e0f5ac27,4040:6a1d05c6f8a9e658:171a0f548f48
G06,['G06'],4030:9a92dd1959bde7d0:5fc93177c850,4040:6a1d05c6f8a9e658:171b4009744d
B29,['B29'],4030:9a92dd1959bde7d0:6499a216b943,4040:6a1d05c6f8a9e658:171c53cdf7de
E21,['E21'],4030:9a92dd1959bde7d0:8f78b2125511,4040:6a1d05c6f8a9e658:17255a60d432
G01,['G01'],4030:9a92dd1959bde7d0:6c580d477efb,4040:6a1d05c6f8a9e658:172a50c8f3c7
A61,['A61'],4030:9a92dd1959bde7d0:b404150d0e66,4040:6a1d05c6f8a9e658:173a477c778d
E21,['E21'],4030:9a92dd1959bde7d0:a0df230be2fb,4040:6a1d05c6f8a9e658:173c121e2ac2
G06,['G06'],4030:9a92dd1959bde7d0:f5ca66b727e,4040:6a1d05c6f8a9e658:1741aad203f5
F04,['F04'],4030:9a92dd1959bde7d0:d76a2a78af1c,4040:6a1d05c6f8a9e658:174d75764c8c
A61,['A61'],4030:9a92dd1959bde7d0:741ec26836a2,4040:6a1d05c6f8a9e658:175cc5609430
F01,['F01'],4030:9a92dd1959bde7d0:a308e2048919,4040:6a1d05c6f8a9e658:175d250c9942
F01,['F01'],4030:9a92dd1959bde7d0:d07a00196350,4040:6a1d05c6f8a9e658:1764bd5bd234
A61,['A61'],4030:9a92dd1959bde7d0:6eea209da14d,4040:6a1d05c6f8a9e658:177475556752
A61,['A61'],4030:9a92dd1959bde7d0:f30be910aca4,4040:6a1d05c6f8a9e658:177bee57e9c8
B60,['B60'],4030:9a92dd1959bde7d0:5034602b249,4040:6a1d05c6f8a9e658:1781b60fd33f
H04,['H04'],4030:9a92dd1959bde7d0:d6a4c43cf27f,4040:6a1d05c6f8a9e658:1786966c8355
F01,['F01'],4030:9a92dd1959bde7d0:6c90e04aba0f,4040:6a1d05c6f8a9e658:1789a4bc165c
B29,['B29'],4030:9a92dd1959bde7d0:2f6b9aa3248b,4040:6a1d05c6f8a9e658:17a3bf7b5caf
G06,['G06'],4030:9a92dd1959bde7d0:17ce955f73b5,4040:6a1d05c6f8a9e658:17a494f0c537
G06,['G06'],4030:9a92dd1959bde7d0:4875b0898b8,4040:6a1d05c6f8a9e658:17aa447244fa
C03,['C03'],4030:9a92dd1959bde7d0:16cbe1c00b11,4040:6a1d05c6f8a9e658:17aba632cadc
E03,['E03'],4030:9a92dd1959bde7d0:eaaacac48a5e,4040:6a1d05c6f8a9e658:17b51a48bb5c
B62,['B62'],4030:9a92dd1959bde7d0:2264cf6591c5,4040:6a1d05c6f8a9e658:17b6c0027241
B65,['B65'],4030:9a92dd1959bde7d0:2a1a7a0103ba,4040:6a1d05c6f8a9e658:17b72f304efa
B63,['B63'],4030:9a92dd1959bde7d0:9be8ead3599,4040:6a1d05c6f8a9e658:17bce3678e09
B01,['B01'],4030:9a92dd1959bde7d0:1d71967f25bd,4040:6a1d05c6f8a9e658:17bfd3ac6af5
C09,"['C09', 'C01']",4030:9a92dd1959bde7d0:73ced784ad0d,4040:6a1d05c6f8a9e658:17c676da92c
B03,['B03'],4030:9a92dd1959bde7d0:8a44c6fc36b6,4040:6a1d05c6f8a9e658:17c6d4f43553
G06,['G06'],4030:9a92dd1959bde7d0:74d00eedc441,4040:6a1d05c6f8a9e658:17ccbd30a798
C01,"['C30', 'C01']",4030:9a92dd1959bde7d0:fd80887ec956,4040:6a1d05c6f8a9e658:17d5c273d5df
F04,['F04'],4030:9a92dd1959bde7d0:95ab275522f4,4040:6a1d05c6f8a9e658:17d751ff6f61
A61,['A61'],4030:9a92dd1959bde7d0:ac472d5c594,4040:6a1d05c6f8a9e658:17e38bfa3a30
A21,['A21'],4030:9a92dd1959bde7d0:a01c608af15f,4040:6a1d05c6f8a9e658:17e435560822
B63,['B63'],4030:9a92dd1959bde7d0:cbe8c4b9ea1,4040:6a1d05c6f8a9e658:17edbc84ad27
B01,['B01'],4030:9a92dd1959bde7d0:c80744d3455f,4040:6a1d05c6f8a9e658:17f2aa11dc9b
A61,['A61'],4030:9a92dd1959bde7d0:849adf283c9f,4040:6a1d05c6f8a9e658:17f9bd554287
G06,['G06'],4030:9a92dd1959bde7d0:623b9a3bef1d,4040:6a1d05c6f8a9e658:180b81d76aef
F23,['F23'],4030:9a92dd1959bde7d0:8898ee7cb01,4040:6a1d05c6f8a9e658:180c409343cb
H05,['H05'],4030:9a92dd1959bde7d0:f379d067eefe,4040:6a1d05c6f8a9e658:180c9d7c7fa2
H04,['H04'],4030:9a92dd1959bde7d0:6e9b2f94b460,4040:6a1d05c6f8a9e658:180d9e1eb02a
H04,['H04'],4030:9a92dd1959bde7d0:c59584aa335a,4040:6a1d05c6f8a9e658:1811f94348ec
H04,['H04'],4030:9a92dd1959bde7d0:66b4140bd985,4040:6a1d05c6f8a9e658:181546f316a5
G01,['G01'],4030:9a92dd1959bde7d0:973a4e226395,4040:6a1d05c6f8a9e658:183a35d83e8f
A61,['A61'],4030:9a92dd1959bde7d0:80bdde23e174,4040:6a1d05c6f8a9e658:1844147862c2
H04,['H04'],4030:9a92dd1959bde7d0:a15cdf095dc0,4040:6a1d05c6f8a9e658:1848c9dc8a57
G01,['G01'],4030:9a92dd1959bde7d0:a25ecd559ec7,4040:6a1d05c6f8a9e658:1864277a4b14
C07,['C07'],4030:9a92dd1959bde7d0:ce3b73f1eea,4040:6a1d05c6f8a9e658:1866b6d46e80
F01,['F01'],4030:9a92dd1959bde7d0:5cd2fa02d27d,4040:6a1d05c6f8a9e658:187cf0d0815c
B61,['B61'],4030:9a92dd1959bde7d0:935a6e598220,4040:6a1d05c6f8a9e658:1893de274b2f
G06,['G06'],4030:9a92dd1959bde7d0:ca9a29be8a2,4040:6a1d05c6f8a9e658:18a083d18dd
C21,['C21'],4030:9a92dd1959bde7d0:b9a750784780,4040:6a1d05c6f8a9e658:18a08feb3865
A01,['A01'],4030:9a92dd1959bde7d0:1622b54844e8,4040:6a1d05c6f8a9e658:18a401a3e321
B01,['B01'],4030:9a92dd1959bde7d0:a0b31b720189,4040:6a1d05c6f8a9e658:18a776d788e7
G05,['G05'],4030:9a92dd1959bde7d0:a7e656eab900,4040:6a1d05c6f8a9e658:18a7c027746
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:3a4139334a6d,4040:6a1d05c6f8a9e658:18b178110ff7
C03,['C03'],4030:9a92dd1959bde7d0:c5babb7906dc,4040:6a1d05c6f8a9e658:18bb67ee091c
B65,['B65'],4030:9a92dd1959bde7d0:cf1600280948,4040:6a1d05c6f8a9e658:18c400cdd39f
H01,['H01'],4030:9a92dd1959bde7d0:777a1e2e46ff,4040:6a1d05c6f8a9e658:18c70718a364
B65,['B65'],4030:9a92dd1959bde7d0:f63a314d62ce,4040:6a1d05c6f8a9e658:18d23fa90f88
H04,['H04'],4030:9a92dd1959bde7d0:c332fde26809,4040:6a1d05c6f8a9e658:18dda4d5ec8e
A61,['A61'],4030:9a92dd1959bde7d0:81f74cf8f5e2,4040:6a1d05c6f8a9e658:18f296dae0c7
F02,['F02'],4030:9a92dd1959bde7d0:cc380e10ddcd,4040:6a1d05c6f8a9e658:19031501ee2f
H02,['H02'],4030:9a92dd1959bde7d0:de3dfc32a917,4040:6a1d05c6f8a9e658:190367f78f96
D21,['D21'],4030:9a92dd1959bde7d0:ee6e34677f9d,4040:6a1d05c6f8a9e658:1905d52701f2
F16,['F16'],4030:9a92dd1959bde7d0:eecc31351537,4040:6a1d05c6f8a9e658:190e53c5019b
C07,['C07'],4030:9a92dd1959bde7d0:f048cdcdb781,4040:6a1d05c6f8a9e658:19130c8c715
C08,['C08'],4030:9a92dd1959bde7d0:78d27b4bdf3a,4040:6a1d05c6f8a9e658:1915b01b288e
F16,['F16'],4030:9a92dd1959bde7d0:528d610769be,4040:6a1d05c6f8a9e658:19226f9e8681
B01,['B01'],4030:9a92dd1959bde7d0:dadcc2003b56,4040:6a1d05c6f8a9e658:1924e53bdc0e
A61,['A61'],4030:9a92dd1959bde7d0:7790255031d,4040:6a1d05c6f8a9e658:192db5b5d0e3
A62,"['A62', 'B63']",4030:9a92dd1959bde7d0:8c62f5e54f74,4040:6a1d05c6f8a9e658:193a6c7cd9b0
G06,['G06'],4030:9a92dd1959bde7d0:c6b23fadc9e7,4040:6a1d05c6f8a9e658:193f7fef20ed
H04,['H04'],4030:9a92dd1959bde7d0:5874d1b766b1,4040:6a1d05c6f8a9e658:19419242407
F16,['F16'],4030:9a92dd1959bde7d0:34680f6e9cd7,4040:6a1d05c6f8a9e658:195821b5c1c
C07,['C07'],4030:9a92dd1959bde7d0:3e07647469b6,4040:6a1d05c6f8a9e658:19586b8feb50
F01,['F01'],4030:9a92dd1959bde7d0:324afc449e9d,4040:6a1d05c6f8a9e658:1964d1b8db93
G01,['G01'],4030:9a92dd1959bde7d0:f320c66fd60d,4040:6a1d05c6f8a9e658:197b5680b5e1
A23,['A23'],4030:9a92dd1959bde7d0:13955581321c,4040:6a1d05c6f8a9e658:199597570653
A23,['A23'],4030:9a92dd1959bde7d0:a71ba16c7abe,4040:6a1d05c6f8a9e658:19999a006783
F25,['F25'],4030:9a92dd1959bde7d0:c7d5f5138dca,4040:6a1d05c6f8a9e658:19a9f2db897c
B62,['B62'],4030:9a92dd1959bde7d0:bda94f2b2a8e,4040:6a1d05c6f8a9e658:19b64b51eff5
B29,['B29'],4030:9a92dd1959bde7d0:8da96e349325,4040:6a1d05c6f8a9e658:19b7e72ab06a
D21,['D21'],4030:9a92dd1959bde7d0:2e49f91aa85b,4040:6a1d05c6f8a9e658:19bb18d2789
E21,['E21'],4030:9a92dd1959bde7d0:43a9020ce782,4040:6a1d05c6f8a9e658:19c5554e5250
B22,['B22'],4030:9a92dd1959bde7d0:f02b1f8b1e85,4040:6a1d05c6f8a9e658:19ddcea03676
C22,['C22'],4030:9a92dd1959bde7d0:a234e0548e17,4040:6a1d05c6f8a9e658:19e3702ea62a
G06,['G06'],4030:9a92dd1959bde7d0:6b613c358d8,4040:6a1d05c6f8a9e658:19ea2443bcf0
H04,['H04'],4030:9a92dd1959bde7d0:5d7b17073e78,4040:6a1d05c6f8a9e658:19ea5f481342
C25,['C25'],4030:9a92dd1959bde7d0:6d5295e77474,4040:6a1d05c6f8a9e658:19efd9bba148
C03,['C03'],4030:9a92dd1959bde7d0:ed036576631,4040:6a1d05c6f8a9e658:1a007874deb9
C01,['C01'],4030:9a92dd1959bde7d0:4a04831d876d,4040:6a1d05c6f8a9e658:1a0fd41e7756
G06,['G06'],4030:9a92dd1959bde7d0:254f94ea32e0,4040:6a1d05c6f8a9e658:1a1ad9b8c8e0
A61,['A61'],4030:9a92dd1959bde7d0:4fa9815babb9,4040:6a1d05c6f8a9e658:1a2622aaf812
H04,['H04'],4030:9a92dd1959bde7d0:a71f3eec7c03,4040:6a1d05c6f8a9e658:1a2856d39525
F02,['F02'],4030:9a92dd1959bde7d0:9e292ada836b,4040:6a1d05c6f8a9e658:1a36db755833
E21,['E21'],4030:9a92dd1959bde7d0:37c0e95cbd6d,4040:6a1d05c6f8a9e658:1a38c02378a
H04,['H04'],4030:9a92dd1959bde7d0:dd524286d54c,4040:6a1d05c6f8a9e658:1a60ad61521
C22,['C22'],4030:9a92dd1959bde7d0:2e41f22e6c2b,4040:6a1d05c6f8a9e658:1a6231ce2a0f
G01,['G01'],4030:9a92dd1959bde7d0:d809ab345cc3,4040:6a1d05c6f8a9e658:1a62e7de3337
G02,['G02'],4030:9a92dd1959bde7d0:4b5dbc800184,4040:6a1d05c6f8a9e658:1a7e17a0a7c2
B65,['B65'],4030:9a92dd1959bde7d0:b4fa660e1238,4040:6a1d05c6f8a9e658:1a825f4c129c
G02,['G02'],4030:9a92dd1959bde7d0:c477adbcaedc,4040:6a1d05c6f8a9e658:1a86dc1d771e
H04,['H04'],4030:9a92dd1959bde7d0:9cc529b47f19,4040:6a1d05c6f8a9e658:1a9247b507e7
H01,['H01'],4030:9a92dd1959bde7d0:995b889370a3,4040:6a1d05c6f8a9e658:1a9ee1850f5
H04,['H04'],4030:9a92dd1959bde7d0:2f9813888157,4040:6a1d05c6f8a9e658:1aa2f0d59389
E21,['E21'],4030:9a92dd1959bde7d0:91865f16d789,4040:6a1d05c6f8a9e658:1aa7416a1065
B65,"['C03', 'B65']",4030:9a92dd1959bde7d0:34af14b02d3e,4040:6a1d05c6f8a9e658:1ab0043e8eb2
C07,['C07'],4030:9a92dd1959bde7d0:6853b3eb1651,4040:6a1d05c6f8a9e658:1ab0ec9cd097
A61,['A61'],4030:9a92dd1959bde7d0:b7ec38e43e8a,4040:6a1d05c6f8a9e658:1ab238f320ca
G06,['G06'],4030:9a92dd1959bde7d0:66b9d403678,4040:6a1d05c6f8a9e658:1aba8779f402
H04,['H04'],4030:9a92dd1959bde7d0:d2972eb75eef,4040:6a1d05c6f8a9e658:1acb30947375
H02,['H02'],4030:9a92dd1959bde7d0:1adbe5c27efb,4040:6a1d05c6f8a9e658:1ad5f10f9730
E21,['E21'],4030:9a92dd1959bde7d0:c4be4ecd72fd,4040:6a1d05c6f8a9e658:1add76d4b174
A63,['A63'],4030:9a92dd1959bde7d0:f269b9fe3cb3,4040:6a1d05c6f8a9e658:1add7d013cb8
G06,['G06'],4030:9a92dd1959bde7d0:7755b9927b4c,4040:6a1d05c6f8a9e658:1ae0c62bbb3f
A23,['A23'],4030:9a92dd1959bde7d0:d15afe1fcc04,4040:6a1d05c6f8a9e658:1ae221b29d4d
H02,['H02'],4030:9a92dd1959bde7d0:b6dea95270ee,4040:6a1d05c6f8a9e658:1ae9efde4a68
G06,['G06'],4030:9a92dd1959bde7d0:ecdf6e19f07a,4040:6a1d05c6f8a9e658:1aec287adba1
A61,['A61'],4030:9a92dd1959bde7d0:a55300d548e7,4040:6a1d05c6f8a9e658:1af271cc8871
B60,"['E05', 'B60']",4030:9a92dd1959bde7d0:f625876ecd08,4040:6a1d05c6f8a9e658:1b025e1fbcc8
F23,['F23'],4030:9a92dd1959bde7d0:52055b3a57cb,4040:6a1d05c6f8a9e658:1b03c84b5e7f
F01,['F01'],4030:9a92dd1959bde7d0:4312ea901427,4040:6a1d05c6f8a9e658:1b1a5427fcee
A61,['A61'],4030:9a92dd1959bde7d0:ac2c557dea67,4040:6a1d05c6f8a9e658:1b1c9b1148a7
D21,['D21'],4030:9a92dd1959bde7d0:b4bf7f733cf8,4040:6a1d05c6f8a9e658:1b20b2abb938
A62,['A62'],4030:9a92dd1959bde7d0:58231ad291b7,4040:6a1d05c6f8a9e658:1b2c572f9219
H04,['H04'],4030:9a92dd1959bde7d0:776a5576a9c8,4040:6a1d05c6f8a9e658:1b3398e4b87c
G06,['G06'],4030:9a92dd1959bde7d0:670714dc7493,4040:6a1d05c6f8a9e658:1b37106b6c17
F01,['F01'],4030:9a92dd1959bde7d0:9f9ad000d622,4040:6a1d05c6f8a9e658:1b3afd56f82d
E21,['E21'],4030:9a92dd1959bde7d0:b633e42ced0e,4040:6a1d05c6f8a9e658:1b45741ccd3b
C10,['C10'],4030:9a92dd1959bde7d0:b0855e412707,4040:6a1d05c6f8a9e658:1b519bf6a814
H04,"['H04', 'H03']",4030:9a92dd1959bde7d0:1292c68b671,4040:6a1d05c6f8a9e658:1b6e59d7f4a0
G06,['G06'],4030:9a92dd1959bde7d0:27b2a5015b89,4040:6a1d05c6f8a9e658:1b7627a265bf
B23,['B23'],4030:9a92dd1959bde7d0:4f036b5b3bf1,4040:6a1d05c6f8a9e658:1b76814bc12b
B23,['B23'],4030:9a92dd1959bde7d0:2b8af08cc40f,4040:6a1d05c6f8a9e658:1b7bc5814feb
B08,['B08'],4030:9a92dd1959bde7d0:223ce84169ec,4040:6a1d05c6f8a9e658:1b8a834740be
G06,['G06'],4030:9a92dd1959bde7d0:6e359dcb31b7,4040:6a1d05c6f8a9e658:1b8bb1ad42be
C22,['C22'],4030:9a92dd1959bde7d0:2f1abcbf1d3,4040:6a1d05c6f8a9e658:1b91f13fca5f
C03,['C03'],4030:9a92dd1959bde7d0:88390a6a6ce6,4040:6a1d05c6f8a9e658:1bb73390b2f7
A62,['A62'],4030:9a92dd1959bde7d0:a38e2b3aa05c,4040:6a1d05c6f8a9e658:1bb8945dc5f0
A61,['A61'],4030:9a92dd1959bde7d0:9043da8ba514,4040:6a1d05c6f8a9e658:1bba0c5e2f23
C09,['C09'],4030:9a92dd1959bde7d0:9b330d666213,4040:6a1d05c6f8a9e658:1bbb9c9bfb0f
B01,['B01'],4030:9a92dd1959bde7d0:11989ae829d4,4040:6a1d05c6f8a9e658:1bbe5fd21bd4
C08,['C08'],4030:9a92dd1959bde7d0:e998318a80c7,4040:6a1d05c6f8a9e658:1bbf230efddf
F01,['F01'],4030:9a92dd1959bde7d0:ccfc43576a73,4040:6a1d05c6f8a9e658:1bbf98ae85c
A62,['A62'],4030:9a92dd1959bde7d0:c68b577261fa,4040:6a1d05c6f8a9e658:1bc042e4f10f
F28,['F28'],4030:9a92dd1959bde7d0:21cdb678a7e,4040:6a1d05c6f8a9e658:1bc3935f3f9f
C03,['C03'],4030:9a92dd1959bde7d0:eefbe21dfd06,4040:6a1d05c6f8a9e658:1bd38f3344ab
C07,['C07'],4030:9a92dd1959bde7d0:6b8bd4d280ca,4040:6a1d05c6f8a9e658:1bdecd6626f9
H05,['H05'],4030:9a92dd1959bde7d0:e53ca959eefc,4040:6a1d05c6f8a9e658:1bdf8f2146ac
G01,['G01'],4030:9a92dd1959bde7d0:f3122828830c,4040:6a1d05c6f8a9e658:1bf53d65000f
A61,['A61'],4030:9a92dd1959bde7d0:38aed843b418,4040:6a1d05c6f8a9e658:1bf9ae888851
G01,['G01'],4030:9a92dd1959bde7d0:c618b7cc6d35,4040:6a1d05c6f8a9e658:1c0367b948dd
G01,['G01'],4030:9a92dd1959bde7d0:8df757c2988a,4040:6a1d05c6f8a9e658:1c1dd064f664
B21,['B21'],4030:9a92dd1959bde7d0:25e5361bcd3e,4040:6a1d05c6f8a9e658:1c27a5428b6b
G01,['G01'],4030:9a92dd1959bde7d0:d6cf40785422,4040:6a1d05c6f8a9e658:1c2cc0dc038a
A61,['A61'],4030:9a92dd1959bde7d0:91777dfadbea,4040:6a1d05c6f8a9e658:1c4319e3f7ff
B64,['B64'],4030:9a92dd1959bde7d0:dac65a0c53,4040:6a1d05c6f8a9e658:1c436fb0118d
H03,['H03'],4030:9a92dd1959bde7d0:57b8eaae4b31,4040:6a1d05c6f8a9e658:1c4e2475957d
F23,['F23'],4030:9a92dd1959bde7d0:9719e5402214,4040:6a1d05c6f8a9e658:1c5a142a6b93
H04,['H04'],4030:9a92dd1959bde7d0:49324b464aab,4040:6a1d05c6f8a9e658:1c5a3245dff
H01,['H01'],4030:9a92dd1959bde7d0:f1d2f9df2de4,4040:6a1d05c6f8a9e658:1c5afed23b3c
C08,['C08'],4030:9a92dd1959bde7d0:19ac07f84928,4040:6a1d05c6f8a9e658:1c61c4864010
D21,['D21'],4030:9a92dd1959bde7d0:d7b27d81a7ec,4040:6a1d05c6f8a9e658:1c62b82875e7
G06,['G06'],4030:9a92dd1959bde7d0:3d4c7de5fd28,4040:6a1d05c6f8a9e658:1c66da5d460f
other,['B27'],4030:9a92dd1959bde7d0:8c69c3077bbb,4040:6a1d05c6f8a9e658:1c68a1356f59
D04,['D04'],4030:9a92dd1959bde7d0:15e7e1f2be7d,4040:6a1d05c6f8a9e658:1c699eeadc59
H04,['H04'],4030:9a92dd1959bde7d0:328dec359e0c,4040:6a1d05c6f8a9e658:1c6d5ec38c60
H04,['H04'],4030:9a92dd1959bde7d0:85c70862e60c,4040:6a1d05c6f8a9e658:1c74fe49e2a4
B01,['B01'],4030:9a92dd1959bde7d0:77996c260b9d,4040:6a1d05c6f8a9e658:1c78bbedfa86
B64,['B64'],4030:9a92dd1959bde7d0:42fbf73a631,4040:6a1d05c6f8a9e658:1c7c9169b387
other,['other'],4030:9a92dd1959bde7d0:9b4c28dda625,4040:6a1d05c6f8a9e658:1c82e8203f6a
A61,['A61'],4030:9a92dd1959bde7d0:6a27d25a49f5,4040:6a1d05c6f8a9e658:1c896755106a
H04,['H04'],4030:9a92dd1959bde7d0:45646b91ee3c,4040:6a1d05c6f8a9e658:1c8dacda10f2
B05,['B05'],4030:9a92dd1959bde7d0:8155b808af2d,4040:6a1d05c6f8a9e658:1c8ed6973a38
C03,['C03'],4030:9a92dd1959bde7d0:4e9498b41307,4040:6a1d05c6f8a9e658:1c95764b2252
C08,['C08'],4030:9a92dd1959bde7d0:dbd42ead17b0,4040:6a1d05c6f8a9e658:1c994e7a37a2
H01,['H01'],4030:9a92dd1959bde7d0:e72cc00bc082,4040:6a1d05c6f8a9e658:1ca3030f12cf
E21,['E21'],4030:9a92dd1959bde7d0:bcdf0cc446b5,4040:6a1d05c6f8a9e658:1ca524ecf2ed
C03,['C03'],4030:9a92dd1959bde7d0:6da9fe48ba59,4040:6a1d05c6f8a9e658:1cb3c4489636
F02,['F02'],4030:9a92dd1959bde7d0:29928c85d750,4040:6a1d05c6f8a9e658:1cb579dd6cee
B65,['B65'],4030:9a92dd1959bde7d0:3828ca4d4f48,4040:6a1d05c6f8a9e658:1cb8e90ad644
A23,['A23'],4030:9a92dd1959bde7d0:4c900d2ac2f1,4040:6a1d05c6f8a9e658:1cbf83ba8d7a
H04,['H04'],4030:9a92dd1959bde7d0:f5c4ad4b8eeb,4040:6a1d05c6f8a9e658:1cc191ee78ae
C10,['C10'],4030:9a92dd1959bde7d0:d8a4fd0dcca8,4040:6a1d05c6f8a9e658:1cda706afba5
A23,['A23'],4030:9a92dd1959bde7d0:c04587ba58a1,4040:6a1d05c6f8a9e658:1ce42445866e
B01,['B01'],4030:9a92dd1959bde7d0:49781f3b1f65,4040:6a1d05c6f8a9e658:1ce85be47d55
B32,"['B32', 'D03']",4030:9a92dd1959bde7d0:a151dbaaff0,4040:6a1d05c6f8a9e658:1cea503180a4
C07,['C07'],4030:9a92dd1959bde7d0:c51f8fbdefbb,4040:6a1d05c6f8a9e658:1cf57811a9f3
G06,['G06'],4030:9a92dd1959bde7d0:aef6a350c835,4040:6a1d05c6f8a9e658:1d0588520455
F01,['F01'],4030:9a92dd1959bde7d0:9a6b55b6b2b3,4040:6a1d05c6f8a9e658:1d262d79d389
G01,['G01'],4030:9a92dd1959bde7d0:21c347e97833,4040:6a1d05c6f8a9e658:1d2f45ab84b0
F01,['F01'],4030:9a92dd1959bde7d0:393011b08bb8,4040:6a1d05c6f8a9e658:1d3ecbf58be
D21,['D21'],4030:9a92dd1959bde7d0:f4c97c8987d7,4040:6a1d05c6f8a9e658:1d5d1227216e
B65,['B65'],4030:9a92dd1959bde7d0:322332a828d,4040:6a1d05c6f8a9e658:1d68b4a8ce3d
G06,['G06'],4030:9a92dd1959bde7d0:a8c988c47d1c,4040:6a1d05c6f8a9e658:1d6b15e88867
E02,['E02'],4030:9a92dd1959bde7d0:de23a8cd3a,4040:6a1d05c6f8a9e658:1d702d1db280
B32,['B32'],4030:9a92dd1959bde7d0:1e0535973c86,4040:6a1d05c6f8a9e658:1d72612c1ea9
H04,['H04'],4030:9a92dd1959bde7d0:8650a58a1ade,4040:6a1d05c6f8a9e658:1d8591de057f
E03,['E03'],4030:9a92dd1959bde7d0:9185e4c21da4,4040:6a1d05c6f8a9e658:1d8bd65eeba9
G01,['G01'],4030:9a92dd1959bde7d0:4410f712120,4040:6a1d05c6f8a9e658:1d99ca4d9d46
F23,['F23'],4030:9a92dd1959bde7d0:72b86a9b5876,4040:6a1d05c6f8a9e658:1d9b5f22f66d
A61,['A61'],4030:9a92dd1959bde7d0:a6c2ffecf62,4040:6a1d05c6f8a9e658:1da6742b3ec
G06,['G06'],4030:9a92dd1959bde7d0:a9853b9dada9,4040:6a1d05c6f8a9e658:1da8283e1be
B32,['B32'],4030:9a92dd1959bde7d0:a247e3a39efb,4040:6a1d05c6f8a9e658:1db0abe75c37
B65,['B65'],4030:9a92dd1959bde7d0:aef2082e3f1b,4040:6a1d05c6f8a9e658:1dc7ed892bf5
A61,['A61'],4030:9a92dd1959bde7d0:b02c665cc7e0,4040:6a1d05c6f8a9e658:1dca00efca36
