labels,multilabels,ru_names,us_names
G06F9,['G06F9'],4030:9a92dd1959bde7d0:660f601aafaa,4040:6a1d05c6f8a9e658:250fe5c1f0e0
G06F17,['G06F17'],4030:9a92dd1959bde7d0:b90d8e810a11,4040:6a1d05c6f8a9e658:2544c42d1663
E21B33,['E21B33'],4030:9a92dd1959bde7d0:db84d2230736,4040:6a1d05c6f8a9e658:25844fbc25f7
H04N7,['H04N7'],4030:9a92dd1959bde7d0:81c6be55dc0e,4040:6a1d05c6f8a9e658:2586de64c0a1
E21B43,['E21B43'],4030:9a92dd1959bde7d0:724c329cd9b,4040:6a1d05c6f8a9e658:259a87a73581
B32B27,"['B32B27', 'other', 'other']",4030:9a92dd1959bde7d0:800b6661cb50,4040:6a1d05c6f8a9e658:25b65adda095
E21B43,['E21B43'],4030:9a92dd1959bde7d0:312da6105490,4040:6a1d05c6f8a9e658:25ba1f0bfcd3
G02C7,['G02C7'],4030:9a92dd1959bde7d0:2580ccf2d73f,4040:6a1d05c6f8a9e658:25c33acc06a
E21B47,['E21B47'],4030:9a92dd1959bde7d0:d5988f2b6c52,4040:6a1d05c6f8a9e658:25c5aaa72f47
A23L2,['A23L2'],4030:9a92dd1959bde7d0:a56ff0da9eb2,4040:6a1d05c6f8a9e658:25d9884f9084
C11D3,"['other', 'C11D3']",4030:9a92dd1959bde7d0:a535effe2927,4040:6a1d05c6f8a9e658:25e800dc05d1
H04B7,['H04B7'],4030:9a92dd1959bde7d0:c20574fdd2a4,4040:6a1d05c6f8a9e658:25e97aea66eb
G06F17,['G06F17'],4030:9a92dd1959bde7d0:5aa0775fdc8e,4040:6a1d05c6f8a9e658:25eae743b2df
C09D11,"['other', 'other', 'C09D11']",4030:9a92dd1959bde7d0:e26041146ad,4040:6a1d05c6f8a9e658:25fd3505a03a
G06F15,['G06F15'],4030:9a92dd1959bde7d0:c2d58bfeaae5,4040:6a1d05c6f8a9e658:2601806d7c0a
A61K31,['A61K31'],4030:9a92dd1959bde7d0:cd1a8db493a,4040:6a1d05c6f8a9e658:2605dcf41634
B22D11,['B22D11'],4030:9a92dd1959bde7d0:95c77fcc1bf6,4040:6a1d05c6f8a9e658:2618865c03d5
A61B17,['A61B17'],4030:9a92dd1959bde7d0:9d99872f09a2,4040:6a1d05c6f8a9e658:2619fe1703cc
G06F15,['G06F15'],4030:9a92dd1959bde7d0:8b6133e8da57,4040:6a1d05c6f8a9e658:263271821e60
B23C5,['B23C5'],4030:9a92dd1959bde7d0:ab8eea2dec35,4040:6a1d05c6f8a9e658:263dd41ae7c6
A23L1,['A23L1'],4030:9a92dd1959bde7d0:3f5b97daae4e,4040:6a1d05c6f8a9e658:263e4018a265
E21B49,['E21B49'],4030:9a92dd1959bde7d0:6672b1d258c8,4040:6a1d05c6f8a9e658:26588353d296
C07C7,['C07C7'],4030:9a92dd1959bde7d0:d73e0a276ef3,4040:6a1d05c6f8a9e658:2666940d77f5
E21B49,['E21B49'],4030:9a92dd1959bde7d0:70d11fe814d5,4040:6a1d05c6f8a9e658:26871e262866
G01V1,['G01V1'],4030:9a92dd1959bde7d0:a4ba5c79be8e,4040:6a1d05c6f8a9e658:26c1e8febbfb
H04L12,['H04L12'],4030:9a92dd1959bde7d0:d3d15f7e554d,4040:6a1d05c6f8a9e658:26fc25e9dd45
G06F3,['G06F3'],4030:9a92dd1959bde7d0:4423b7e7ad54,4040:6a1d05c6f8a9e658:272236467140
A61F13,['A61F13'],4030:9a92dd1959bde7d0:cd896977e884,4040:6a1d05c6f8a9e658:272e7f006146
A61B17,['A61B17'],4030:9a92dd1959bde7d0:a3dba98379f0,4040:6a1d05c6f8a9e658:275636d944bb
G06F3,['G06F3'],4030:9a92dd1959bde7d0:b765d5183465,4040:6a1d05c6f8a9e658:2772b8408254
C08L23,"['C08L23', 'other', 'other']",4030:9a92dd1959bde7d0:b829aedbd832,4040:6a1d05c6f8a9e658:27754792ab94
A61B17,['A61B17'],4030:9a92dd1959bde7d0:dcf68a615a97,4040:6a1d05c6f8a9e658:2789af4f142d
B23K9,['B23K9'],4030:9a92dd1959bde7d0:1777f3d9866c,4040:6a1d05c6f8a9e658:278c5dd99fbd
H04B7,['H04B7'],4030:9a92dd1959bde7d0:91f6681cbfb8,4040:6a1d05c6f8a9e658:27acff2a87f0
F02M25,['F02M25'],4030:9a92dd1959bde7d0:e9b281cde618,4040:6a1d05c6f8a9e658:27d2da4308c0
A61F2,['A61F2'],4030:9a92dd1959bde7d0:5ce254b0da9a,4040:6a1d05c6f8a9e658:27f2acadebb4
E21B43,['E21B43'],4030:9a92dd1959bde7d0:87ec3a4876dd,4040:6a1d05c6f8a9e658:2806a53f06
F01D25,['F01D25'],4030:9a92dd1959bde7d0:994a6121c415,4040:6a1d05c6f8a9e658:2818d96acd2a
G06F3,['G06F3'],4030:9a92dd1959bde7d0:b19ed1a42c54,4040:6a1d05c6f8a9e658:2827f19a7d03
H04L27,['H04L27'],4030:9a92dd1959bde7d0:302b43ae4b9b,4040:6a1d05c6f8a9e658:284a2c163920
E21B34,"['E21B43', 'E21B34']",4030:9a92dd1959bde7d0:ba6e763dbff,4040:6a1d05c6f8a9e658:2850c1b4ef39
A61B17,['A61B17'],4030:9a92dd1959bde7d0:a1c310d21913,4040:6a1d05c6f8a9e658:285fc0e0642e
C08F2,"['other', 'C08F2']",4030:9a92dd1959bde7d0:a9e4ee8a19ce,4040:6a1d05c6f8a9e658:286621933fb8
G01F1,['G01F1'],4030:9a92dd1959bde7d0:b72a99c65f16,4040:6a1d05c6f8a9e658:287ece42903d
B01D53,"['B01D53', 'other']",4030:9a92dd1959bde7d0:ab10ad88f49d,4040:6a1d05c6f8a9e658:2883550b2304
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:3fd6dafb1b31,4040:6a1d05c6f8a9e658:2889dd9a7211
C22F1,"['C22F1', 'other']",4030:9a92dd1959bde7d0:ee105e79ae9c,4040:6a1d05c6f8a9e658:289c98eab3f3
A61B17,['A61B17'],4030:9a92dd1959bde7d0:5fc97d7af1f5,4040:6a1d05c6f8a9e658:28a28461f5af
A61K31,['A61K31'],4030:9a92dd1959bde7d0:13eff688ec89,4040:6a1d05c6f8a9e658:28a4dc382e64
E21B43,['E21B43'],4030:9a92dd1959bde7d0:a0bd2405e937,4040:6a1d05c6f8a9e658:28a4edb08879
G06F3,['G06F3'],4030:9a92dd1959bde7d0:151ecaa90cf0,4040:6a1d05c6f8a9e658:28b0382cea27
F01D5,"['other', 'F01D5']",4030:9a92dd1959bde7d0:37caa29edff1,4040:6a1d05c6f8a9e658:28cd6cad5923
A23L1,['A23L1'],4030:9a92dd1959bde7d0:369de7ad9e43,4040:6a1d05c6f8a9e658:28daeb73ff5
C09K8,['C09K8'],4030:9a92dd1959bde7d0:b8593eec0f93,4040:6a1d05c6f8a9e658:28db69980f9a
A61B17,['A61B17'],4030:9a92dd1959bde7d0:7dbe60e94e9e,4040:6a1d05c6f8a9e658:28f23bb91f1a
H04L12,['H04L12'],4030:9a92dd1959bde7d0:3bd8c5a959dd,4040:6a1d05c6f8a9e658:28f521d8c7f5
E21B43,['E21B43'],4030:9a92dd1959bde7d0:afb7076a7be4,4040:6a1d05c6f8a9e658:290cbb148aa4
A23L1,['A23L1'],4030:9a92dd1959bde7d0:39d8d8f3615f,4040:6a1d05c6f8a9e658:2953d7494d86
G01V1,"['other', 'G01V1']",4030:9a92dd1959bde7d0:5476be8370ac,4040:6a1d05c6f8a9e658:29af4b8e0f1d
G06F3,['G06F3'],4030:9a92dd1959bde7d0:477fbb0b918d,4040:6a1d05c6f8a9e658:29bcc86407e6
F16J15,['F16J15'],4030:9a92dd1959bde7d0:f6842a519591,4040:6a1d05c6f8a9e658:29d7d5e37863
G06F7,['G06F7'],4030:9a92dd1959bde7d0:59b871df8d8,4040:6a1d05c6f8a9e658:29e4b346bdfc
F02D41,"['other', 'F02D41']",4030:9a92dd1959bde7d0:2f3569268c5,4040:6a1d05c6f8a9e658:2a0c078ac854
C07C5,['C07C5'],4030:9a92dd1959bde7d0:dae31a1eff8f,4040:6a1d05c6f8a9e658:2a39a3511c49
A61F9,['A61F9'],4030:9a92dd1959bde7d0:59d927b48991,4040:6a1d05c6f8a9e658:2a3c1daa844a
A61M5,['A61M5'],4030:9a92dd1959bde7d0:f61260bedc8a,4040:6a1d05c6f8a9e658:2a63dc98d012
G06F17,['G06F17'],4030:9a92dd1959bde7d0:4bcafe948cb1,4040:6a1d05c6f8a9e658:2a7e6cc97061
G01N21,['G01N21'],4030:9a92dd1959bde7d0:6cefde70c50,4040:6a1d05c6f8a9e658:2a838a4fe41a
F16J15,"['F16J15', 'F01D11']",4030:9a92dd1959bde7d0:54a83953e224,4040:6a1d05c6f8a9e658:2a85704acc02
G01F1,['G01F1'],4030:9a92dd1959bde7d0:32aba38c9e14,4040:6a1d05c6f8a9e658:2aa7db130141
B60W10,['B60W10'],4030:9a92dd1959bde7d0:7b96d5d36efd,4040:6a1d05c6f8a9e658:2ab84e2dc82
H04M1,['H04M1'],4030:9a92dd1959bde7d0:9e91adef11ed,4040:6a1d05c6f8a9e658:2acdfd5c0e7
A61K8,"['other', 'A61K8']",4030:9a92dd1959bde7d0:5e9346e2fd3b,4040:6a1d05c6f8a9e658:2ad0e4b7389
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b2668cbd10f9,4040:6a1d05c6f8a9e658:2adc4412e662
E21B34,['E21B34'],4030:9a92dd1959bde7d0:7dbca49e8bf8,4040:6a1d05c6f8a9e658:2aeaa2dbd52b
G06F1,['G06F1'],4030:9a92dd1959bde7d0:87700f93fe57,4040:6a1d05c6f8a9e658:2b1283d9799
B01J8,['B01J8'],4030:9a92dd1959bde7d0:1614855d643c,4040:6a1d05c6f8a9e658:2b19859559f2
F16K31,['F16K31'],4030:9a92dd1959bde7d0:c12bf8376558,4040:6a1d05c6f8a9e658:2b1e0e08e4cf
A61K39,['A61K39'],4030:9a92dd1959bde7d0:ad4a4121d972,4040:6a1d05c6f8a9e658:2b3333151068
H04B1,['H04B1'],4030:9a92dd1959bde7d0:10bb97c4a01f,4040:6a1d05c6f8a9e658:2b46ae2dfaa5
B32B27,"['B32B27', 'other']",4030:9a92dd1959bde7d0:f891c697dc8e,4040:6a1d05c6f8a9e658:2b4a3b23366c
A61F13,['A61F13'],4030:9a92dd1959bde7d0:5dab0a1e64da,4040:6a1d05c6f8a9e658:2b4d51bb4260
H04B7,['H04B7'],4030:9a92dd1959bde7d0:a11dfc4fa0ab,4040:6a1d05c6f8a9e658:2b6a99f8923a
H04L27,['H04L27'],4030:9a92dd1959bde7d0:189c7ed95e0d,4040:6a1d05c6f8a9e658:2b8a214551e1
E21B47,['E21B47'],4030:9a92dd1959bde7d0:11f0918ea785,4040:6a1d05c6f8a9e658:2b977249b620
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b48b21f839ef,4040:6a1d05c6f8a9e658:2bb0cc39b352
B26B21,['B26B21'],4030:9a92dd1959bde7d0:c139b6bc8552,4040:6a1d05c6f8a9e658:2bbe6ab330fe
F02D41,['F02D41'],4030:9a92dd1959bde7d0:fa9c11e1c094,4040:6a1d05c6f8a9e658:2bcf4a35a833
H04W4,['H04W4'],4030:9a92dd1959bde7d0:a75cfc1aa585,4040:6a1d05c6f8a9e658:2beeac60d9ed
C09D11,['C09D11'],4030:9a92dd1959bde7d0:226f61e9fbb9,4040:6a1d05c6f8a9e658:2c3b147c7078
C10L1,['C10L1'],4030:9a92dd1959bde7d0:26c9e4493b99,4040:6a1d05c6f8a9e658:2c4dc2f4e53f
G06F3,['G06F3'],4030:9a92dd1959bde7d0:70dd73dd2b65,4040:6a1d05c6f8a9e658:2c926ae50629
H04M1,['H04M1'],4030:9a92dd1959bde7d0:c6d4915ee6f3,4040:6a1d05c6f8a9e658:2ca6cbce6b61
A61B17,['A61B17'],4030:9a92dd1959bde7d0:28101e1e7eca,4040:6a1d05c6f8a9e658:2cc66793c8d4
G06F12,['G06F12'],4030:9a92dd1959bde7d0:a29cc3f1184e,4040:6a1d05c6f8a9e658:2cfd187f4643
C07D487,['C07D487'],4030:9a92dd1959bde7d0:c106b3e992fb,4040:6a1d05c6f8a9e658:2d055880c95a
A61B3,['A61B3'],4030:9a92dd1959bde7d0:1790779bcb9f,4040:6a1d05c6f8a9e658:2d0755ca9c80
A61K39,['A61K39'],4030:9a92dd1959bde7d0:b5279395ca,4040:6a1d05c6f8a9e658:2d5ef68046f6
B26B21,['B26B21'],4030:9a92dd1959bde7d0:32bf8fdc505f,4040:6a1d05c6f8a9e658:2d6782cc7e32
A61B17,['A61B17'],4030:9a92dd1959bde7d0:f3e53c08336d,4040:6a1d05c6f8a9e658:2d894e7125b9
F01D25,['F01D25'],4030:9a92dd1959bde7d0:7fd9efbbb3ab,4040:6a1d05c6f8a9e658:2da6055ee474
A61K31,['A61K31'],4030:9a92dd1959bde7d0:11d7e6306fdd,4040:6a1d05c6f8a9e658:2da6a861abcd
E21B49,['E21B49'],4030:9a92dd1959bde7d0:fc78d02f10dd,4040:6a1d05c6f8a9e658:2da976d62896
F23R3,"['other', 'F23R3']",4030:9a92dd1959bde7d0:5a16bc43d52a,4040:6a1d05c6f8a9e658:2dbd71e1986e
E21B43,['E21B43'],4030:9a92dd1959bde7d0:86a3a389c43c,4040:6a1d05c6f8a9e658:2dd7bfd97994
E21B43,['E21B43'],4030:9a92dd1959bde7d0:ed909732dacf,4040:6a1d05c6f8a9e658:2dd9b2d448a5
A61B17,['A61B17'],4030:9a92dd1959bde7d0:a4a53ac6f73b,4040:6a1d05c6f8a9e658:2de21b5a4cfa
E21B43,['E21B43'],4030:9a92dd1959bde7d0:52ebd31b30c7,4040:6a1d05c6f8a9e658:2e13d66f85a0
E21B43,['E21B43'],4030:9a92dd1959bde7d0:54ef0f6a16c7,4040:6a1d05c6f8a9e658:2e34f4aaceab
B32B27,['B32B27'],4030:9a92dd1959bde7d0:2b2c5b01f77,4040:6a1d05c6f8a9e658:2e3c9f669609
H04N7,"['H04N7', 'G06F15']",4030:9a92dd1959bde7d0:a3add6c6a012,4040:6a1d05c6f8a9e658:2e6639d289c3
E21B43,['E21B43'],4030:9a92dd1959bde7d0:7f44f353694f,4040:6a1d05c6f8a9e658:2e7e91bc8d81
H04B7,"['other', 'H04B7']",4030:9a92dd1959bde7d0:42ceaad602ad,4040:6a1d05c6f8a9e658:2e940845af6c
G06F3,['G06F3'],4030:9a92dd1959bde7d0:12336b9724c9,4040:6a1d05c6f8a9e658:2e9b4ea909e0
B60W10,"['B60W10', 'other']",4030:9a92dd1959bde7d0:367290547ac1,4040:6a1d05c6f8a9e658:2e9ebaaf5ab4
F16D65,['F16D65'],4030:9a92dd1959bde7d0:7e87d3cb9f65,4040:6a1d05c6f8a9e658:2ea1a739f88c
G06F9,['G06F9'],4030:9a92dd1959bde7d0:59aea72ed557,4040:6a1d05c6f8a9e658:2ea8bbff3dc6
F16K31,"['other', 'F16K31']",4030:9a92dd1959bde7d0:cbc4e4396ea,4040:6a1d05c6f8a9e658:2ea91a95016a
H04L9,['H04L9'],4030:9a92dd1959bde7d0:d12056b3b001,4040:6a1d05c6f8a9e658:2ec7870b02a5
F02D41,"['other', 'F02D41']",4030:9a92dd1959bde7d0:d8a6644e58eb,4040:6a1d05c6f8a9e658:2ee467c42051
G06F3,['G06F3'],4030:9a92dd1959bde7d0:421cdbd450d8,4040:6a1d05c6f8a9e658:2ee56bc0df30
A61B5,['A61B5'],4030:9a92dd1959bde7d0:6488226a7df9,4040:6a1d05c6f8a9e658:2f00e99a6d01
A61F2,['A61F2'],4030:9a92dd1959bde7d0:5b5978e6605,4040:6a1d05c6f8a9e658:2f220ed20c11
G06F3,['G06F3'],4030:9a92dd1959bde7d0:b44b861525d7,4040:6a1d05c6f8a9e658:2f30167682a7
G02C7,['G02C7'],4030:9a92dd1959bde7d0:bcf2b9ec7c1a,4040:6a1d05c6f8a9e658:2f4dd8ae6376
A61K9,"['A61K31', 'A61K9']",4030:9a92dd1959bde7d0:e1d566561ebc,4040:6a1d05c6f8a9e658:2f5c5b33c459
A61F13,['A61F13'],4030:9a92dd1959bde7d0:ea83e9649a3,4040:6a1d05c6f8a9e658:2f6ea4d39c59
G06F3,['G06F3'],4030:9a92dd1959bde7d0:d9a7eb3177f9,4040:6a1d05c6f8a9e658:2f6f928f20a6
F02D41,['F02D41'],4030:9a92dd1959bde7d0:997018c1d706,4040:6a1d05c6f8a9e658:2f71cfd69ce4
E21B47,['E21B47'],4030:9a92dd1959bde7d0:63d953b8171c,4040:6a1d05c6f8a9e658:2fa4365839cb
A61F13,['A61F13'],4030:9a92dd1959bde7d0:adf1140cf79f,4040:6a1d05c6f8a9e658:2fae563e12fd
H04M1,['H04M1'],4030:9a92dd1959bde7d0:a1a8d7ce364a,4040:6a1d05c6f8a9e658:2fcf18531e7d
A61F13,['A61F13'],4030:9a92dd1959bde7d0:d648d728ede,4040:6a1d05c6f8a9e658:2fdc348dddbc
A61B17,['A61B17'],4030:9a92dd1959bde7d0:1e8e9c68bc08,4040:6a1d05c6f8a9e658:300a7b9b54b1
E21B43,['E21B43'],4030:9a92dd1959bde7d0:67bed5612ff2,4040:6a1d05c6f8a9e658:3011a6df8137
G01F1,['G01F1'],4030:9a92dd1959bde7d0:48212bf37010,4040:6a1d05c6f8a9e658:30195854e59b
A61F13,['A61F13'],4030:9a92dd1959bde7d0:bb0283eea376,4040:6a1d05c6f8a9e658:305196b1a48c
A61K31,['A61K31'],4030:9a92dd1959bde7d0:943450a07c96,4040:6a1d05c6f8a9e658:306f1d2475ca
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b82184d3e78e,4040:6a1d05c6f8a9e658:309cf6d0d9e3
G06F3,['G06F3'],4030:9a92dd1959bde7d0:ca4df3018e0f,4040:6a1d05c6f8a9e658:30a9b30f96a8
G01F1,['G01F1'],4030:9a92dd1959bde7d0:e1805dbca1e5,4040:6a1d05c6f8a9e658:30b69dcdb802
G06F3,['G06F3'],4030:9a92dd1959bde7d0:4db26f0f01c,4040:6a1d05c6f8a9e658:30c82fa0980d
H04B7,['H04B7'],4030:9a92dd1959bde7d0:dd423d25bbe8,4040:6a1d05c6f8a9e658:314b61e34b0a
G01V1,['G01V1'],4030:9a92dd1959bde7d0:650791f0299a,4040:6a1d05c6f8a9e658:314e0414f7aa
H04B7,['H04B7'],4030:9a92dd1959bde7d0:6e436da50e9b,4040:6a1d05c6f8a9e658:3170c701da05
A61F13,['A61F13'],4030:9a92dd1959bde7d0:df660af3f9a9,4040:6a1d05c6f8a9e658:319c001ed057
A61K9,['A61K9'],4030:9a92dd1959bde7d0:b427de8c15d9,4040:6a1d05c6f8a9e658:31ae6abbeb35
F01D5,['F01D5'],4030:9a92dd1959bde7d0:7cb82fa14986,4040:6a1d05c6f8a9e658:31d2d89b52f2
B01J23,"['B01J23', 'other']",4030:9a92dd1959bde7d0:1885d62e44c5,4040:6a1d05c6f8a9e658:31dfdd0c0551
G06F3,['G06F3'],4030:9a92dd1959bde7d0:c516d7c138ff,4040:6a1d05c6f8a9e658:31e01bb49a12
G06F17,['G06F17'],4030:9a92dd1959bde7d0:e0ecd8cacc6,4040:6a1d05c6f8a9e658:31e15bd77ee7
C08G18,['C08G18'],4030:9a92dd1959bde7d0:35bca6188d36,4040:6a1d05c6f8a9e658:32181149632d
F01D11,['F01D11'],4030:9a92dd1959bde7d0:c5013563fb32,4040:6a1d05c6f8a9e658:322d654864c2
G06F3,['G06F3'],4030:9a92dd1959bde7d0:a6062e33e086,4040:6a1d05c6f8a9e658:323eae86eb1
H04B7,['H04B7'],4030:9a92dd1959bde7d0:3a34d149c117,4040:6a1d05c6f8a9e658:32507fa8c598
A61B17,['A61B17'],4030:9a92dd1959bde7d0:89e24b711a0,4040:6a1d05c6f8a9e658:32541622b963
F16H7,['F16H7'],4030:9a92dd1959bde7d0:82e1dce79196,4040:6a1d05c6f8a9e658:32745a937451
G06F1,['G06F1'],4030:9a92dd1959bde7d0:c244b5a3e072,4040:6a1d05c6f8a9e658:3275a13e8e3
G06F17,['G06F17'],4030:9a92dd1959bde7d0:582d13dcf22a,4040:6a1d05c6f8a9e658:3287b33ef5e2
G06F11,['G06F11'],4030:9a92dd1959bde7d0:ada19bdd3505,4040:6a1d05c6f8a9e658:32ae434c2910
G06F17,['G06F17'],4030:9a92dd1959bde7d0:3c8fcc3a8213,4040:6a1d05c6f8a9e658:32b93af42b4a
G06F15,['G06F15'],4030:9a92dd1959bde7d0:a524bf1e75ac,4040:6a1d05c6f8a9e658:32c208e55a47
A61F2,['A61F2'],4030:9a92dd1959bde7d0:8da473000a6f,4040:6a1d05c6f8a9e658:32df8b4f3f52
E21B47,"['E21B47', 'other']",4030:9a92dd1959bde7d0:e359d1e4607b,4040:6a1d05c6f8a9e658:32ee715ee02a
C07C2,['C07C2'],4030:9a92dd1959bde7d0:8c4499e29314,4040:6a1d05c6f8a9e658:32eea1dd0035
C07C2,['C07C2'],4030:9a92dd1959bde7d0:f19bbae22f7f,4040:6a1d05c6f8a9e658:32f7774078bf
G06F1,"['G06F1', 'other', 'G06F15']",4030:9a92dd1959bde7d0:92f8907ec457,4040:6a1d05c6f8a9e658:33609aed905a
A23L2,['A23L2'],4030:9a92dd1959bde7d0:aa1281341df2,4040:6a1d05c6f8a9e658:3361d7ef1f2a
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:f4be0db2f780,4040:6a1d05c6f8a9e658:3372591e572b
G06F3,['G06F3'],4030:9a92dd1959bde7d0:5823063dcc2a,4040:6a1d05c6f8a9e658:33955f285e70
G01V3,['G01V3'],4030:9a92dd1959bde7d0:dbc0d9ce58de,4040:6a1d05c6f8a9e658:33ad8e9a52c4
G06F3,['G06F3'],4030:9a92dd1959bde7d0:ef435988182d,4040:6a1d05c6f8a9e658:33adbf6ee41c
C09D11,['C09D11'],4030:9a92dd1959bde7d0:c28c53077d0c,4040:6a1d05c6f8a9e658:33b726d954b8
C07C2,['C07C2'],4030:9a92dd1959bde7d0:76b4353c5a04,4040:6a1d05c6f8a9e658:3433caf43a1d
C22F1,['C22F1'],4030:9a92dd1959bde7d0:52ca8a774a63,4040:6a1d05c6f8a9e658:34456a15c878
G06F17,['G06F17'],4030:9a92dd1959bde7d0:109da477cbec,4040:6a1d05c6f8a9e658:345aae7a20d4
E21B43,['E21B43'],4030:9a92dd1959bde7d0:690adee9b31c,4040:6a1d05c6f8a9e658:347153169b1b
A61K9,['A61K9'],4030:9a92dd1959bde7d0:e38ac804b16e,4040:6a1d05c6f8a9e658:34754869bbed
A61F13,['A61F13'],4030:9a92dd1959bde7d0:923c5213e9dd,4040:6a1d05c6f8a9e658:348948319c36
G06F3,['G06F3'],4030:9a92dd1959bde7d0:987b85b658cc,4040:6a1d05c6f8a9e658:348ff5fe040b
B01D53,['B01D53'],4030:9a92dd1959bde7d0:289b96dd160e,4040:6a1d05c6f8a9e658:34981fea4d80
H04B7,['H04B7'],4030:9a92dd1959bde7d0:1cfc1650e5ec,4040:6a1d05c6f8a9e658:34bf630952f
A61B5,['A61B5'],4030:9a92dd1959bde7d0:6629b1b2eb0c,4040:6a1d05c6f8a9e658:34fcef730c1b
H04M1,['H04M1'],4030:9a92dd1959bde7d0:b9b1fffd6434,4040:6a1d05c6f8a9e658:351e46c0405d
A23L2,['A23L2'],4030:9a92dd1959bde7d0:fe575cb3b47d,4040:6a1d05c6f8a9e658:352fc8bc9994
H04L29,['H04L29'],4030:9a92dd1959bde7d0:a126ac930bf0,4040:6a1d05c6f8a9e658:353299caa562
A63F13,['A63F13'],4030:9a92dd1959bde7d0:7830c9ce6853,4040:6a1d05c6f8a9e658:3555b316b540
H04L12,['H04L12'],4030:9a92dd1959bde7d0:8bb38c1fe9d2,4040:6a1d05c6f8a9e658:35891ef982dc
A61B17,['A61B17'],4030:9a92dd1959bde7d0:f63593847b7e,4040:6a1d05c6f8a9e658:35b6d50e8086
C08L23,['C08L23'],4030:9a92dd1959bde7d0:1c1f096a41a7,4040:6a1d05c6f8a9e658:35d5d839f80d
G02C7,['G02C7'],4030:9a92dd1959bde7d0:cde728d75888,4040:6a1d05c6f8a9e658:3606526ae064
C07C2,['C07C2'],4030:9a92dd1959bde7d0:c3fdc51d1a9e,4040:6a1d05c6f8a9e658:3627fecf97fa
A61F2,['A61F2'],4030:9a92dd1959bde7d0:8817108b6a,4040:6a1d05c6f8a9e658:3628f0a3f8f9
G06F9,['G06F9'],4030:9a92dd1959bde7d0:f5dd4fd017ad,4040:6a1d05c6f8a9e658:364759638489
H04B7,['H04B7'],4030:9a92dd1959bde7d0:56b7856fa0cd,4040:6a1d05c6f8a9e658:365c6ef6fa42
H01L33,['H01L33'],4030:9a92dd1959bde7d0:38e4f037926f,4040:6a1d05c6f8a9e658:3668c2ebe99e
G06F9,['G06F9'],4030:9a92dd1959bde7d0:75a954184a93,4040:6a1d05c6f8a9e658:366ce1cb4525
G06F13,['G06F13'],4030:9a92dd1959bde7d0:fdf36443324c,4040:6a1d05c6f8a9e658:368c6aa4c6ba
A61K31,['A61K31'],4030:9a92dd1959bde7d0:767e06d488c8,4040:6a1d05c6f8a9e658:368f53ea4a7f
A61K31,['A61K31'],4030:9a92dd1959bde7d0:c2385c709302,4040:6a1d05c6f8a9e658:369ea41f4c13
B01J23,"['B01J23', 'other']",4030:9a92dd1959bde7d0:203c2586f1ab,4040:6a1d05c6f8a9e658:36b9cab7856a
G06K9,"['G06K9', 'other']",4030:9a92dd1959bde7d0:cd49d0f9a5fb,4040:6a1d05c6f8a9e658:36ca37f61d67
F01D5,['F01D5'],4030:9a92dd1959bde7d0:36c2a78136f6,4040:6a1d05c6f8a9e658:36ec1ff83239
H04L12,['H04L12'],4030:9a92dd1959bde7d0:f564b12734e5,4040:6a1d05c6f8a9e658:3702fed681af
C07C7,"['other', 'C07C7']",4030:9a92dd1959bde7d0:932aaa75c53c,4040:6a1d05c6f8a9e658:370f0baadf6
A61F2,['A61F2'],4030:9a92dd1959bde7d0:3159700cd1bd,4040:6a1d05c6f8a9e658:377a6fa94d05
B29C45,['B29C45'],4030:9a92dd1959bde7d0:dcb90cbe52e5,4040:6a1d05c6f8a9e658:378567209ec4
A61F13,['A61F13'],4030:9a92dd1959bde7d0:9843d1938ffa,4040:6a1d05c6f8a9e658:378a66632d95
G01N33,['G01N33'],4030:9a92dd1959bde7d0:54951c1652cf,4040:6a1d05c6f8a9e658:37a13643f73f
G06F3,['G06F3'],4030:9a92dd1959bde7d0:28e43ed08ba0,4040:6a1d05c6f8a9e658:37b0f68b862f
E21B43,['E21B43'],4030:9a92dd1959bde7d0:e2c383697af9,4040:6a1d05c6f8a9e658:37d994b44e1a
E21B19,['E21B19'],4030:9a92dd1959bde7d0:bd5d47f01b3c,4040:6a1d05c6f8a9e658:382ad005f9ae
G01F1,['G01F1'],4030:9a92dd1959bde7d0:24897a3fa68f,4040:6a1d05c6f8a9e658:38319e97923a
H04B7,['H04B7'],4030:9a92dd1959bde7d0:5d00d3b40178,4040:6a1d05c6f8a9e658:38537a63139b
A61F13,['A61F13'],4030:9a92dd1959bde7d0:9b0bdbbddce8,4040:6a1d05c6f8a9e658:388378fbcb07
H04L12,['H04L12'],4030:9a92dd1959bde7d0:c36f1da36c1b,4040:6a1d05c6f8a9e658:38a98f21ae52
B22D11,['B22D11'],4030:9a92dd1959bde7d0:7d648937a8,4040:6a1d05c6f8a9e658:38d182bd9303
F02D41,['F02D41'],4030:9a92dd1959bde7d0:aeddecca2170,4040:6a1d05c6f8a9e658:38e48b71182d
A61B5,['A61B5'],4030:9a92dd1959bde7d0:38c95b74652f,4040:6a1d05c6f8a9e658:38e8158344f8
